"ACCT","FULL_ACCT","FISCALYR","PERIOD","DESCRIP","YTD_BEGINNING","PERIOD_DEBIT","PERIOD_CREDIT","PERIOD_BALANCE","CUMM_PERIOD_BALANCE","EPLANT_ID","COMPANY"
"7207850","10-7020-7850","2015",2,"Transportation",0,,,,523.25,1,"Plasmology4"
"7207910","10-7020-7910","2015",2,"Postage & Delivery",0,,,,0,1,"Plasmology4"
"7207920","10-7020-7920","2015",2,"Office Supplies",0,,,,0,1,"Plasmology4"
"7208300","10-7020-8300","2015",2,"IT - Hardware",0,,,,0,1,"Plasmology4"
"7208320","10-7020-8320","2015",2,"IT - Software; Non-Depreciable ",0,427.14,0,427.14,455.3,1,"Plasmology4"
"7208330","10-7020-8330","2015",2,"IT - Cloud Services",0,,,,207.29,1,"Plasmology4"
"7208340","10-7020-8340","2015",2,"IT - Data Center",0,390.4,0,390.4,390.4,1,"Plasmology4"
"7208350","10-7020-8350","2015",2,"IT - Connectivity",0,214.56,0,214.56,461.8,1,"Plasmology4"
"7208360","10-7020-8360","2015",2,"IT - Voice",0,949.4,0,949.4,713.86,1,"Plasmology4"
"7208370","10-7020-8370","2015",2,"IT - Cell Phone",0,,,,0,1,"Plasmology4"
"7208380","10-7020-8380","2015",2,"IT - Domain Registration",0,15.17,0,15.17,199.98,1,"Plasmology4"
"7307500","10-7030-7500","2015",2,"Legal Fees - General",0,284,60.24,223.76,18685.41,1,"Plasmology4"
"7307510","10-7030-7510","2015",2,"Legal Fees - Patent",0,5292.43,0,5292.43,1637.5,1,"Plasmology4"
"7355945","10-7035-5945","2015",2,"Depreciation - Office Equipment",0,,,,0,1,"Plasmology4"
"7355950","10-7035-5950","2015",2,"Depreciation - Leasehold Improvements",0,,,,0,1,"Plasmology4"
"7357300","10-7035-7300","2015",2,"Rent",0,14922.09,0,14922.09,29844.18,1,"Plasmology4"
"7357400","10-7035-7400","2015",2,"Utilities",0,102.54,0,102.54,43.67,1,"Plasmology4"
"7357420","10-7035-7420","2015",2,"Equipment",0,462.02,0,462.02,0,1,"Plasmology4"
"7357440","10-7035-7440","2015",2,"Decor",0,,,,0,1,"Plasmology4"
"7357450","10-7035-7450","2015",2,"Janitorial",0,,,,0,1,"Plasmology4"
"7357460","10-7035-7460","2015",2,"Maintenance & Repairs",0,,,,0,1,"Plasmology4"
"7357470","10-7035-7470","2015",2,"Security",0,,,,0,1,"Plasmology4"
"7506550","10-7050-6550","2015",2,"D&O Insurance",0,,,,2498.28,1,"Plasmology4"
"8006400","10-8000-6400","2015",2,"Medical Benefits",0,,,,0,1,"Plasmology4"
"8006410","10-8000-6410","2015",2,"Den/Vis/Life Insurance",0,,,,0,1,"Plasmology4"
"8007910","10-8000-7910","2015",2,"Postage & Delivery",0,,,,8.65,1,"Plasmology4"
"8008120","10-8000-8120","2015",2,"Website Development",0,,,,0,1,"Plasmology4"
"9008700","10-9000-8700","2015",2,"Amortization",0,,,,0,1,"Plasmology4"
"9108410","10-9100-8410","2015",2,"Interest Expense",0,,,,0,1,"Plasmology4"
"9108460","10-9100-8460","2015",2,"Interest Income",0,0,0.7,-0.7,-1.73,1,"Plasmology4"
"9508600","10-9500-8600","2015",2,"State Income Tax ",0,,,,0,1,"Plasmology4"
"0001000","10-0000-1000","2015",3,"Petty Cash",218,,,,0,1,"Plasmology4"
"0001001","10-0000-1001","2015",3,"Plaz4 Operational ",82273.27,1850000,1584598.36,265401.64,-85504.3,1,"Plasmology4"
"0001002","10-0000-1002","2015",3,"Plaz4 Debit",3436.45,10000,14124.77,-4124.77,7643.66,1,"Plasmology4"
"0001003","10-0000-1003","2015",3,"Plaz4 Money Market",511.1,2250000,1850000,400000,-75.57,1,"Plasmology4"
"0001050","10-0000-1050","2015",3,"Accounts Receivable",0,,,,0,1,"Plasmology4"
"0001201","10-0000-1201","2015",3,"Inventory - Components",0,,,,0,1,"Plasmology4"
"0001203","10-0000-1203","2015",3,"Inventory - Raw Materials",0,,,,0,1,"Plasmology4"
"0001280","10-0000-1280","2015",3,"Reserve for Inventory Loss - Valuation",0,,,,0,1,"Plasmology4"
"0001530","10-0000-1530","2015",3,"Income Tax Income Refund",194231,,,,0,1,"Plasmology4"
"0001550","10-0000-1550","2015",3,"Prepaid Insurance",15188.43,,,,-15188.43,1,"Plasmology4"
"0001560","10-0000-1560","2015",3,"Prepaid Expenses",16282.89,,,,-16282.89,1,"Plasmology4"
"0001580","10-0000-1580","2015",3,"Receivable from Shareholders",-1889.94,,,,0,1,"Plasmology4"
"0001600","10-0000-1600","2015",3,"Security Deposit",15746.01,,,,0,1,"Plasmology4"
"0001660","10-0000-1660","2015",3,"Due from EDGE Orthopaedics",4008105.29,78312.4,0,78312.4,105224.8,1,"Plasmology4"
"0001730","10-0000-1730","2015",3,"Goodwill",100,,,,0,1,"Plasmology4"
"0001731","10-0000-1731","2015",3,"Intellectual Property - EDGE Acq.",500000,,,,0,1,"Plasmology4"
"0001740","10-0000-1740","2015",3,"Organizational Cost",15128.3,,,,0,1,"Plasmology4"
"0001750","10-0000-1750","2015",3,"Accum Amortization - Goodwill",-100,,,,0,1,"Plasmology4"
"0001751","10-0000-1751","2015",3,"Accum Amortization - Intellectual Property - EDGE ",-275000,0,25000,-25000,0,1,"Plasmology4"
"0001760","10-0000-1760","2015",3,"Accum Amortization - Organizational",-4972.56,,,,0,1,"Plasmology4"
"0001800","10-0000-1800","2015",3,"Machinery & Equipment",27969.92,,,,0,1,"Plasmology4"
"0001820","10-0000-1820","2015",3,"Tooling",10500,,,,0,1,"Plasmology4"
"0001840","10-0000-1840","2015",3,"Furniture & Fixtures",3835.98,,,,0,1,"Plasmology4"
"0001850","10-0000-1850","2015",3,"Computer Equipment",128963.95,1942.02,0,1942.02,0,1,"Plasmology4"
"0001860","10-0000-1860","2015",3,"Software",18552.86,3233.11,0,3233.11,0,1,"Plasmology4"
"0001870","10-0000-1870","2015",3,"Leasehold Improvements",5300.67,,,,0,1,"Plasmology4"
"0001899","10-0000-1899","2015",3,"Office Equipment ",4830,,,,0,1,"Plasmology4"
"0001900","10-0000-1900","2015",3,"Accum Depreciation - Mach/Equip",-22215.12,,,,0,1,"Plasmology4"
"0001950","10-0000-1950","2015",3,"Accum Depreciation - Comp Equip",-93727.82,,,,0,1,"Plasmology4"
"0001960","10-0000-1960","2015",3,"Accum Depreciation - Software",-16833,,,,0,1,"Plasmology4"
"0001965","10-0000-1965","2015",3,"Accum Depreciation - Office Equipment",-245,,,,0,1,"Plasmology4"
"0001970","10-0000-1970","2015",3,"Accum Depreciation - L/H Improve",-1167.94,,,,0,1,"Plasmology4"
"0002000","10-0000-2000","2015",3,"Accounts Payable",-1623540.1,1161762.77,755921.7,405841.07,-212689.87,1,"Plasmology4"
"0002010","10-0000-2010","2015",3,"Accrued Receipts",0,,,,0,1,"Plasmology4"
"0002070","10-0000-2070","2015",3,"Sales Tax Payable ",0,,,,0,1,"Plasmology4"
"0002180","10-0000-2180","2015",3,"Employee HSA Payable",-403,1766,1766,0,0,1,"Plasmology4"
"0002200","10-0000-2200","2015",3,"Wages Payable",-10470,,,,0,1,"Plasmology4"
"0002210","10-0000-2210","2015",3,"Accrued PTO",0,,,,0,1,"Plasmology4"
"0002250","10-0000-2250","2015",3,"Accrued Expenses",0,,,,0,1,"Plasmology4"
"0002270","10-0000-2270","2015",3,"Due To Employee",-168884.93,205820,610,205210,-100000,1,"Plasmology4"
"0002351","10-0000-2351","2015",3,"Accrued Interest",0,,,,0,1,"Plasmology4"
"0002360","10-0000-2360","2015",3,"Convertible Note, Short-term",0,,,,0,1,"Plasmology4"
"0002361","10-0000-2361","2015",3,"Personal Loan, Short-Term",0,,,,0,1,"Plasmology4"
"0002401","10-0000-2401","2015",3,"Convertible Note, Long-Term",0,,,,0,1,"Plasmology4"
"0002405","10-0000-2405","2015",3,"Debt Discount - Warrants",0,,,,0,1,"Plasmology4"
"0002600","10-0000-2600","2015",3,"Warrants",-355000,,,,0,1,"Plasmology4"
"0002700","10-0000-2700","2015",3,"Common Stock",-17498066.61,0,2250000,-2250000,-550000,1,"Plasmology4"
"0002800","10-0000-2800","2015",3,"Treasury Stock",15000,,,,0,1,"Plasmology4"
"0003000","10-0000-3000","2015",3,"Additional Paid-In-Capital",-2604845,,,,0,1,"Plasmology4"
"0003010","10-0000-3010","2015",3,"Additional Paid-In-Capital - Options",0,0,210000,-210000,-420000,1,"Plasmology4"
"0003100","10-0000-3100","2015",3,"Retained Earnings",12420303.49,,,,0,1,"Plasmology4"
"0003198","10-0000-3198","2015",3,"Net Income",5190883.41,,,,0,1,"Plasmology4"
"4004510","10-4000-4510","2015",3,"Engineering Revenue ",0,,,,0,1,"Plasmology4"
"5015030","10-5001-5030","2015",3,"COGS at Standard - Other",0,,,,0,1,"Plasmology4"
"5127550","10-5012-7550","2015",3,"Outside Services/Temp",0,,,,0,1,"Plasmology4"
"5156000","10-5015-6000","2015",3,"Salaries & Wages",0,11666.66,0,11666.66,23333.32,1,"Plasmology4"
"5156350","10-5015-6350","2015",3,"Employer Payroll Taxes",0,876.76,0,876.76,1918.72,1,"Plasmology4"
"5156400","10-5015-6400","2015",3,"Medical Benefits",0,,,,0,1,"Plasmology4"
"5156410","10-5015-6410","2015",3,"Den/Vis/Life Insurance",0,,,,0,1,"Plasmology4"
"5157680","10-5015-7680","2015",3,"Quality & Regulatory",0,,,,0,1,"Plasmology4"
"5157825","10-5015-7825","2015",3,"Meals & Entertainment - Deductible Employee Meals",0,,,,165.63,1,"Plasmology4"
"5157840","10-5015-7840","2015",3,"Lodging",0,,,,1135.25,1,"Plasmology4"
"5157850","10-5015-7850","2015",3,"Transportation",0,,,,966.55,1,"Plasmology4"
"5157870","10-5015-7870","2015",3,"Mileage Reimbursement ",0,,,,0,1,"Plasmology4"
"5157900","10-5015-7900","2015",3,"Materials & Supplies",0,,,,0,1,"Plasmology4"
"5166410","10-5016-6410","2015",3,"Den/Vis/Life Insurance",0,,,,0,1,"Plasmology4"
"5167580","10-5016-7580","2015",3,"Consulting",0,4965,0,4965,1995,1,"Plasmology4"
"5167820","10-5016-7820","2015",3,"Meals & Entertainment",0,,,,0,1,"Plasmology4"
"5167840","10-5016-7840","2015",3,"Lodging",0,,,,0,1,"Plasmology4"
"5167850","10-5016-7850","2015",3,"Transportation",0,,,,0,1,"Plasmology4"
"5185870","10-5018-5870","2015",3,"Fixed Overhead Absorption - Tooling",0,,,,0,1,"Plasmology4"
"5315330","10-5031-5330","2015",3,"Freight - Inbound",0,,,,0,1,"Plasmology4"
"5505600","10-5050-5600","2015",3,"Purchase Price Variance",0,,,,0,1,"Plasmology4"
"5605500","10-5060-5500","2015",3,"Physical Inventory Adjustments ",0,,,,0,1,"Plasmology4"
"5605540","10-5060-5540","2015",3,"Cost Revalue",0,,,,0,1,"Plasmology4"
"5605590","10-5060-5590","2015",3,"Manufacturing Production Variance",0,,,,0,1,"Plasmology4"
"5807300","10-5080-7300","2015",3,"Rent",0,,,,0,1,"Plasmology4"
"5807400","10-5080-7400","2015",3,"Utilities",0,,,,0,1,"Plasmology4"
"6005900","10-6000-5900","2015",3,"Depreciation - Machinery & Equipment",0,,,,0,1,"Plasmology4"
"6006000","10-6000-6000","2015",3,"Salaries & Wages",0,68541.66,0,68541.66,138251.02,1,"Plasmology4"
"6006350","10-6000-6350","2015",3,"Employer Payroll Taxes",0,5162.64,0,5162.64,12498.2,1,"Plasmology4"
"6006400","10-6000-6400","2015",3,"Medical Benefits",0,,,,0,1,"Plasmology4"
"6006410","10-6000-6410","2015",3,"Den/Vis/Life Insurance",0,,,,0,1,"Plasmology4"
"6006720","10-6000-6720","2015",3,"Training",0,,,,553.5,1,"Plasmology4"
"6007529","10-6000-7529","2015",3,"Legal Fees - Misc. ",0,,,,0,1,"Plasmology4"
"6007580","10-6000-7580","2015",3,"Consulting",0,466653.75,0,466653.75,295030.27,1,"Plasmology4"
"6007650","10-6000-7650","2015",3,"Research & Development",0,466653.75,466653.75,0,0,1,"Plasmology4"
"6007670","10-6000-7670","2015",3,"FDA ",0,,,,2509,1,"Plasmology4"
"6007680","10-6000-7680","2015",3,"Quality & Regulatory",0,1994.17,0,1994.17,2599.28,1,"Plasmology4"
"6007700","10-6000-7700","2015",3,"Testing",0,92200,0,92200,19094.87,1,"Plasmology4"
"6007720","10-6000-7720","2015",3,"Seminars",0,,,,0,1,"Plasmology4"
"6007730","10-6000-7730","2015",3,"Prototypes",0,,,,0,1,"Plasmology4"
"6007770","10-6000-7770","2015",3,"Lab Equipment - Expense",0,,,,0,1,"Plasmology4"
"6007790","10-6000-7790","2015",3,"Lab Supplies",0,,,,53.97,1,"Plasmology4"
"6007820","10-6000-7820","2015",3,"Meals & Entertainment",0,,,,0,1,"Plasmology4"
"6007825","10-6000-7825","2015",3,"Meals & Entertainment - Deductible Employee Meals",0,,,,244.35,1,"Plasmology4"
"6007840","10-6000-7840","2015",3,"Lodging",0,,,,2572.42,1,"Plasmology4"
"6007850","10-6000-7850","2015",3,"Transportation",0,427.2,0,427.2,2876.4,1,"Plasmology4"
"6007870","10-6000-7870","2015",3,"Mileage Reimbursement ",0,,,,24.73,1,"Plasmology4"
"6007900","10-6000-7900","2015",3,"Materials & Supplies",0,27955.51,14.95,27940.56,118075.71,1,"Plasmology4"
"6007905","10-6000-7905","2015",3,"Printing & Publications",0,,,,0,1,"Plasmology4"
"6007910","10-6000-7910","2015",3,"Postage & Delivery",0,614.75,0,614.75,1140.74,1,"Plasmology4"
"6007915","10-6000-7915","2015",3,"Dues & Subscriptions",0,,,,0,1,"Plasmology4"
"6007920","10-6000-7920","2015",3,"Office Supplies",0,104.93,0,104.93,289.78,1,"Plasmology4"
"6007925","10-6000-7925","2015",3,"Miscellaneous Expenses",0,,,,0,1,"Plasmology4"
"6007930","10-6000-7930","2015",3,"Taxes/Licenses/Fees",0,,,,0,1,"Plasmology4"
"6008300","10-6000-8300","2015",3,"IT - Hardware",0,,,,0,1,"Plasmology4"
"6008320","10-6000-8320","2015",3,"IT - Software; Non-Depreciable ",0,,,,0,1,"Plasmology4"
"6008370","10-6000-8370","2015",3,"IT - Cell Phone",0,,,,0,1,"Plasmology4"
"6077580","10-6007-7580","2015",3,"Consulting",0,10000,0,10000,0,1,"Plasmology4"
"6077700","10-6007-7700","2015",3,"Testing",0,,,,0,1,"Plasmology4"
"6077900","10-6007-7900","2015",3,"Materials & Supplies",0,,,,0,1,"Plasmology4"
"6077910","10-6007-7910","2015",3,"Postage & Delivery",0,,,,0,1,"Plasmology4"
"6078320","10-6007-8320","2015",3,"IT - Software; Non-Depreciable ",0,17.27,0,17.27,0,1,"Plasmology4"
"7006000","10-7000-6000","2015",3,"Salaries & Wages",0,36023.34,0,36023.34,72046.68,1,"Plasmology4"
"7006350","10-7000-6350","2015",3,"Employer Payroll Taxes",0,6723.97,0,6723.97,5886.91,1,"Plasmology4"
"7006400","10-7000-6400","2015",3,"Medical Benefits",0,,,,0,1,"Plasmology4"
"7006410","10-7000-6410","2015",3,"Den/Vis/Life Insurance",0,,,,0,1,"Plasmology4"
"7007820","10-7000-7820","2015",3,"Meals & Entertainment",0,1624.57,0,1624.57,0,1,"Plasmology4"
"7007825","10-7000-7825","2015",3,"Meals & Entertainment - Deductible Employee Meals",0,2009.48,0,2009.48,460.13,1,"Plasmology4"
"7007840","10-7000-7840","2015",3,"Lodging",0,5929.44,0,5929.44,425.5,1,"Plasmology4"
"7007850","10-7000-7850","2015",3,"Transportation",0,3690.82,0,3690.82,2135.35,1,"Plasmology4"
"7007900","10-7000-7900","2015",3,"Materials & Supplies",0,,,,0,1,"Plasmology4"
"7007905","10-7000-7905","2015",3,"Printing & Publications",0,,,,0,1,"Plasmology4"
"7007910","10-7000-7910","2015",3,"Postage & Delivery",0,106.09,21.5,84.59,242.89,1,"Plasmology4"
"7007915","10-7000-7915","2015",3,"Dues & Subscriptions",0,,,,0,1,"Plasmology4"
"7007920","10-7000-7920","2015",3,"Office Supplies",0,453.09,0,453.09,1924.72,1,"Plasmology4"
"7007925","10-7000-7925","2015",3,"Miscellaneous Expenses",0,,,,0,1,"Plasmology4"
"7007930","10-7000-7930","2015",3,"Taxes/Licenses/Fees",0,122.5,0,122.5,0,1,"Plasmology4"
"7007940","10-7000-7940","2015",3,"Bank Charges",0,125,0,125,114,1,"Plasmology4"
"7007945","10-7000-7945","2015",3,"Service / Finance Charges",0,,,,0,1,"Plasmology4"
"7007990","10-7000-7990","2015",3,"Gifts (business)",0,,,,0,1,"Plasmology4"
"7077850","10-7007-7850","2015",3,"Transportation",0,,,,0,1,"Plasmology4"
"7107530","10-7010-7530","2015",3,"Accounting Fees",0,500,0,500,0,1,"Plasmology4"
"7107580","10-7010-7580","2015",3,"Consulting",0,15592.5,5880,9712.5,8295,1,"Plasmology4"
"7107820","10-7010-7820","2015",3,"Meals & Entertainment",0,,,,-12.98,1,"Plasmology4"
"7107840","10-7010-7840","2015",3,"Lodging",0,,,,0,1,"Plasmology4"
"7107850","10-7010-7850","2015",3,"Transportation",0,,,,579.2,1,"Plasmology4"
"7107915","10-7010-7915","2015",3,"Dues & Subscriptions",0,0,180,-180,0,1,"Plasmology4"
"7107920","10-7010-7920","2015",3,"Office Supplies",0,,,,0,1,"Plasmology4"
"7107930","10-7010-7930","2015",3,"Taxes/Licenses/Fees",0,,,,1942.31,1,"Plasmology4"
"7107940","10-7010-7940","2015",3,"Bank Charges",0,,,,84,1,"Plasmology4"
"7137550","10-7013-7550","2015",3,"Outside Services",0,,,,0,1,"Plasmology4"
"7156080","10-7015-6080","2015",3,"Employee Incentives",0,,,,0,1,"Plasmology4"
"7156200","10-7015-6200","2015",3,"Stock Based Compensation",0,210000,0,210000,420000,1,"Plasmology4"
"7156360","10-7015-6360","2015",3,"Payroll Fees",0,347.12,0,347.12,394.43,1,"Plasmology4"
"7156400","10-7015-6400","2015",3,"Medical Benefits",0,10109.42,1918.18,8191.24,16286.48,1,"Plasmology4"
"7156405","10-7015-6405","2015",3,"Medical Benefits - Employee Contribution",0,0,1638.28,-1638.28,-3309.75,1,"Plasmology4"
"7156410","10-7015-6410","2015",3,"Den/Vis/Life Insurance",0,1587.42,534.22,1053.2,16668.69,1,"Plasmology4"
"7156415","10-7015-6415","2015",3,"Den/Vis/Life Insurance - Employee Contribution",0,0,181.52,-181.52,-368.26,1,"Plasmology4"
"7156425","10-7015-6425","2015",3,"HSA - Employer Contribution",0,,,,1000,1,"Plasmology4"
"7156439","10-7015-6439","2015",3,"Employee Disability Insurance",0,527,0,527,527,1,"Plasmology4"
"7156450","10-7015-6450","2015",3,"Employee Appreciation Expenses",0,,,,0,1,"Plasmology4"
"7156500","10-7015-6500","2015",3,"Workers Compensation Insurance",0,1336.6,0,1336.6,4062.36,1,"Plasmology4"
"7156600","10-7015-6600","2015",3,"Recruitment - Recruiting Fees",0,299,0,299,0,1,"Plasmology4"
"7156610","10-7015-6610","2015",3,"Recruitment - Travel",0,,,,0,1,"Plasmology4"
"7156650","10-7015-6650","2015",3,"Relocation",0,,,,4139.26,1,"Plasmology4"
"7157580","10-7015-7580","2015",3,"Consulting",0,,,,0,1,"Plasmology4"
"7157800","10-7015-7800","2015",3,"Business Meeting Expenses",0,,,,862.42,1,"Plasmology4"
"7157825","10-7015-7825","2015",3,"Meals & Entertainment - Deductible Employee Meals",0,,,,0,1,"Plasmology4"
"7157915","10-7015-7915","2015",3,"Dues & Subscriptions",0,,,,0,1,"Plasmology4"
"7157920","10-7015-7920","2015",3,"Office Supplies",0,759.29,0,759.29,628.7,1,"Plasmology4"
"7158370","10-7015-8370","2015",3,"IT - Cell Phone",0,58,0,58,0,1,"Plasmology4"
"7205930","10-7020-5930","2015",3,"Depreciation - Computer Equipment",0,,,,0,1,"Plasmology4"
"7205940","10-7020-5940","2015",3,"Depreciation - Software",0,,,,0,1,"Plasmology4"
"7206000","10-7020-6000","2015",3,"Salaries & Wages",0,12500,0,12500,25000,1,"Plasmology4"
"7206350","10-7020-6350","2015",3,"Employer Payroll Taxes",0,927.54,0,927.54,2074.08,1,"Plasmology4"
"7206400","10-7020-6400","2015",3,"Medical Benefits",0,,,,0,1,"Plasmology4"
"7206410","10-7020-6410","2015",3,"Den/Vis/Life Insurance",0,,,,0,1,"Plasmology4"
"7206720","10-7020-6720","2015",3,"Training",0,,,,0,1,"Plasmology4"
"7207580","10-7020-7580","2015",3,"Consulting",0,,,,0,1,"Plasmology4"
"7207825","10-7020-7825","2015",3,"Meals & Entertainment - Deductible Employee Meals",0,,,,109.14,1,"Plasmology4"
"7207840","10-7020-7840","2015",3,"Lodging",0,,,,678.98,1,"Plasmology4"
"7207850","10-7020-7850","2015",3,"Transportation",0,,,,523.25,1,"Plasmology4"
"7207910","10-7020-7910","2015",3,"Postage & Delivery",0,,,,0,1,"Plasmology4"
"7207920","10-7020-7920","2015",3,"Office Supplies",0,,,,0,1,"Plasmology4"
"7208300","10-7020-8300","2015",3,"IT - Hardware",0,,,,0,1,"Plasmology4"
"7208320","10-7020-8320","2015",3,"IT - Software; Non-Depreciable ",0,20836.71,1651.64,19185.07,882.44,1,"Plasmology4"
"7208330","10-7020-8330","2015",3,"IT - Cloud Services",0,414.58,0,414.58,207.29,1,"Plasmology4"
"7208340","10-7020-8340","2015",3,"IT - Data Center",0,390.4,0,390.4,780.8,1,"Plasmology4"
"7208350","10-7020-8350","2015",3,"IT - Connectivity",0,787.6,0,787.6,676.36,1,"Plasmology4"
"7208360","10-7020-8360","2015",3,"IT - Voice",0,768.74,0,768.74,1663.26,1,"Plasmology4"
"7208370","10-7020-8370","2015",3,"IT - Cell Phone",0,112.86,0,112.86,0,1,"Plasmology4"
"7208380","10-7020-8380","2015",3,"IT - Domain Registration",0,79.99,0,79.99,215.15,1,"Plasmology4"
"7307500","10-7030-7500","2015",3,"Legal Fees - General",0,49553.87,141.95,49411.92,18909.17,1,"Plasmology4"
"7307510","10-7030-7510","2015",3,"Legal Fees - Patent",0,24775.54,1982.02,22793.52,6929.93,1,"Plasmology4"
"7355945","10-7035-5945","2015",3,"Depreciation - Office Equipment",0,,,,0,1,"Plasmology4"
"7355950","10-7035-5950","2015",3,"Depreciation - Leasehold Improvements",0,,,,0,1,"Plasmology4"
"7357300","10-7035-7300","2015",3,"Rent",0,14922.09,0,14922.09,44766.27,1,"Plasmology4"
"7357400","10-7035-7400","2015",3,"Utilities",0,95.61,0,95.61,146.21,1,"Plasmology4"
"7357420","10-7035-7420","2015",3,"Equipment",0,636.39,0,636.39,462.02,1,"Plasmology4"
"7357440","10-7035-7440","2015",3,"Decor",0,161.92,0,161.92,0,1,"Plasmology4"
"7357450","10-7035-7450","2015",3,"Janitorial",0,,,,0,1,"Plasmology4"
"7357460","10-7035-7460","2015",3,"Maintenance & Repairs",0,,,,0,1,"Plasmology4"
"7357470","10-7035-7470","2015",3,"Security",0,,,,0,1,"Plasmology4"
"7506550","10-7050-6550","2015",3,"D&O Insurance",0,,,,2498.28,1,"Plasmology4"
"8006400","10-8000-6400","2015",3,"Medical Benefits",0,,,,0,1,"Plasmology4"
"8006410","10-8000-6410","2015",3,"Den/Vis/Life Insurance",0,,,,0,1,"Plasmology4"
"8007910","10-8000-7910","2015",3,"Postage & Delivery",0,,,,8.65,1,"Plasmology4"
"8008120","10-8000-8120","2015",3,"Website Development",0,,,,0,1,"Plasmology4"
"9008700","10-9000-8700","2015",3,"Amortization",0,25000,0,25000,0,1,"Plasmology4"
"9108410","10-9100-8410","2015",3,"Interest Expense",0,610,0,610,0,1,"Plasmology4"
"9108460","10-9100-8460","2015",3,"Interest Income",0,,,,-2.43,1,"Plasmology4"
"9508600","10-9500-8600","2015",3,"State Income Tax ",0,1650,0,1650,0,1,"Plasmology4"
"0001000","10-0000-1000","2015",4,"Petty Cash",218,,,,0,1,"Plasmology4"
"0001001","10-0000-1001","2015",4,"Plaz4 Operational ",82273.27,400000,370359.84,29640.16,179897.34,1,"Plasmology4"
"0001002","10-0000-1002","2015",4,"Plaz4 Debit",3436.45,8815.75,9140.14,-324.39,3518.89,1,"Plasmology4"
